uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
00_06259_5MNB9xxe2416ywc4C8of82fR,"Mikina s kapucí fialové barvy logem v kapuci, rukávu, hrudi. V dobrém stavu. Velikost M
Na fotce jsou flíčky,  není to na produktu, ale prach ve vzduchu a blesk. ",PURPLE,17.505,PULLOVERS_SWEATERS,True,False,False,mikina kapucí fialové barvi logem kapuci rukávu hrudi dobrém stavu velikost fotc flíčki produktu prach vzduchu blesk,17
00_0653c_hJCG5k4oVHPyXnyM2cWM8gez,"only worn a few times 
size 16 
H&M divided collection
high waisted with perfect coverage",BLUE,3.5999999999999996,SHORTS_CAPRIS,False,False,False,worn time size divid collect high waist perfect coverag,9
00_06675_RRoG1nAPxTTdPbxA14Qiopr9,"pruhované teplákové kraťasy vel. XXS sedí i na XS
",WHITE,3.501,SHORTS_CAPRIS,False,False,True,pruhované teplákové kraťasi sedí,4
00_065fc_KCbueSLjHB9kyU7R2jtkkEWN,"Size 1 (8-12) 
Immaculate Condition 
RRP £39

▪️Posted in 24-48 Hours - Monday to Friday
▪️Free Postage on Orders over £40
▪️Discounts on Bundles 
▪️Our Shop Policies Can Be Found On Our Profile


•
•
•
•
•
•
•

#smart #casual #workwear #summer #spring #autumn #winter #topshop #riverisland #zara #next #newlook #whistles #tu #ff #hobbs #primark #vintage #karenmillen #reiss #debenhams #pimkie #bershka #mango #asos #papaya #principles #peruna #missguided #missselfridge #plt #george #monsoon #veromoda 


",BODY,16.8,SKIRTS,False,True,False,size immacul condit post hour monday friday free postag order discount bundl shop polici found profil smart casual workwear summer spring autumn winter topshop riverisland zara next newlook whistl hobb primark vintag karenmillen reiss debenham pimki bershka mango aso papaya principl peruna missguid missselfridg georg monsoon veromoda,47
00_057bb_ybGnbi6moJxriVFKeroDgXF2,Black checkered dress with two collars and pockets. ,BLACK,3.5999999999999996,DRESSES,False,False,False,black checker dress collar pocket,5
00_06841_xq2sJBmP2YRsUxBtQ8ef3k1H,"NWT Good American bombshell distressed denim shorts. Purchased from Nordstrom. Size 6/28. retail $139. style blue 153
",BLUE,57.0,SHORTS_CAPRIS,False,False,False,good american bombshel distress denim short purchas nordstrom size retail style blue,12
06b02_1PbdtDQrE2feTBzD85Sys1M4,"brand new with tags
tags says XL",BLUE,7.6,TROUSERS,False,False,False,brand tag tag say,4
00_07195_dE2gytThwbp7WbaDYKz4LVGk,"brand new with tags. sizes 1, 3, 7 and 9 left! 1 of each so please purchase asap as they are listed on multiple platforms. best to buy here on Vinted for lowest shipping! color is a raspberry shade, very pretty and fit gorgeous!
retail 25+

#ymijeans #cargoshorts #pockets #perfectfit #bettabutt #retail26 #bundle #greatdeals #sobellaclothing #shopasap ",BURGUNDY,12.16,SHORTS_CAPRIS,False,False,False,brand tag size left pleas purchas asap list multipl platform best vint lowest ship color raspberri shade pretti gorgeous retail ymijean cargoshort pocket perfectfit bettabutt retail bundl greatdeal sobellacloth shopasap,30
05b22_PSaWKHRurXiSUVWCQ1Whb1cL,"From next still
",PURPLE,6.0,TROUSERS,False,False,False,next still,2
06079_uChLLd3kBP2rreePjK4h38jP,"naujas, be defektų
plotis viršuje 31x2 cm, ilgis 38 cm",PINK,4.0,SKIRTS,False,True,False,nauja defektų ploti viršuj ilgi,5
00_06ccb_GiVnEWRvCn2jZY8YxATHBc5p,"Gorgeous little summer dress, floaty and lightweight. 

New no tags, never worn. 

Sizing is on the smaller size, labelled as 14 but would fit a 12 better. 

",RED,3.0,DRESSES,False,True,False,gorgeous littl summer dress floati lightweight tag never worn size smaller size label better,14
00_05041_CMZTLQT3zYwxYjSoNnGpiLL7,mazai nesiotos plonos armani jeans kelnes ,BLACK,20.0,TROUSERS,False,False,False,mazai nesioto plono armani jean keln,6
00_05462_ykuqMhohqbu8qqAmeonsnjKc,"size 6 grey denim skirt from next
small scuff on the pocket
otherwise in great condition just too small for me",GREY,7.199999999999999,SKIRTS,False,False,False,size grey denim skirt next small scuff pocket otherwis great condit just small,13
06d21_kNo2c7FGApDtRM593TaQetd9,"Denim skirt, only worn once so in perfect condition! ",KHAKI,6.0,SKIRTS,False,False,False,denim skirt worn perfect condit,5
00_07348_gs1fyMySsjVHQrmRjnMd5Z7Y,"naujas sijonas
uzpakalis juodas",YELLOW,4.0,SKIRTS,True,False,False,nauja sijona uzpakali juoda,4
07428_xeRMWKoq4wH72ixrnyyP6PHJ,"perfect condition 
worn once for a couple hours 
size Small 
RRP: 17.99
message me 
no silly offers",GREEN,14.399999999999999,PULLOVERS_SWEATERS,False,False,False,perfect condit worn coupl hour size small messag silli offer,10
00_0634d_azoFLYRGCDsiTNYfWhbi6fGA,"A vintage-inspired super chic pair of high-waisted, cuffed, acid-washed short-shorts, awesome for summer! The brand is American Apparel and the size is 2, though I would say it for sure runs small. #acid #denim #high waist #summer #vintage
",BLUE,7.6,SHORTS_CAPRIS,False,False,False,vintag inspir super chic pair high waist cuf acid wash short short awesom summer brand american apparel size though sure run small acid denim high waist summer vintag,28
06bcc_6XaKXMkBagQ994XwAb5bw5B3,"🖤Black denim skirt with zip front and belt🖤
- Soft denim material
-can be dressed up or down!

BRAND NEW!

open to offers xxx",BLACK,18.0,SKIRTS,False,False,False,black denim skirt front belt soft denim materi dress brand open offer,12
00_05c5a_qk3gzevhgsyE1dQLY2HPwg8f,"super stretchy 
size -12 ",BLUE,6.08,TROUSERS,False,False,False,super stretchi size,3
056d5_QJ3rbTdzDNoNUECdQNY2vtsi,"Dzinsines tampres#kelnes#dzinsai. Zalsvi aptempti, dydi raso S/M.",BLUE,3.5,TROUSERS,False,False,False,dzinsin tampr keln dzinsai zalsvi aptempti dydi raso,8
00_04f63_7hHDjGPtf26qsTiiBiuE2tz5,"M&S Limited Collection yellow, white & blue  chiffon shift dress.
In good condition.
UK size 10.

Laid flat measurements 
Underarm to underarm -18""
Shoulder to hem -37""

🌷OPEN TO OFFERS ON ALL ITEMS🌷
🌻BUNDLE DISCOUNTS🌻",YELLOW,18.0,DRESSES,False,True,False,limit collect yellow white blue chiffon shift dress good condit size laid flat measur underarm underarm shoulder open offer item bundl discount,22
00_06680_oXM4SSyq9bzdDKwjqqdWF7L3,"Vintage 70s eyelet pastel  v neck sweater
Great condition no holes no stains one piece of extra string inside at neckline maybe where tag was ? 
Slightly sheer 
Likely 100% acrylic soft 
Please check your measurements carefully and ask questions before purchasing 
Underarm to underarm 19 1/2” so 39” around 
Underarm to bottom 17 3/4”
Underarm to sleeve 18 1/2”
B11
Stripes unique retro 70s 80s vsco geeky nerdy feminine girly boho.cute sexy revealing winter",CREAM,15.2,PULLOVERS_SWEATERS,False,False,True,vintag eyelet pastel neck sweater great condit hole stain piec extra string insid necklin mayb slight sheer like acryl soft pleas check measur care question purchas underarm underarm around underarm bottom underarm sleev stripe uniqu retro vsco geeki nerdi feminin gir boho cute sexi reveal winter,46
00_0509b_3LRVY1a6ZJ9e1JBmrNxs84mk,"krūtinė 51cmx2
liemuo  46cmx2
klubai 57 cm x2
ilgis 90 cm",VARIOUS,10.0,DRESSES,False,True,False,krūtinė liemuo klubai ilgi,4
06868_cs2vUHk8MCCuy23Tt7kwpYXg,"Vintage lilac high waisted tailored midi skirt with a silky  pattern.
UK 12.
Good condition. ",PURPLE,6.0,SKIRTS,False,True,False,vintag lilac high waist tailor midi skirt silki pattern good condit,11
00_0599b_FzCdaJyp6uwxjCnKSRJhYt4N,Kelnes su uztrauktuku per sona liemens. ,RED,10.0,TROUSERS,False,True,False,keln uztrauktuku sona liemen,4
05ba5_nsiYNkUqSWyXfsvxsbLi6XAM,Nošená minimálně.,BLUE,5.835,SKIRTS,False,False,False,nošená minimálně,2
061b2_LX4RbkVAiMoAmHzpFzkee6WP,Dėvėtas dryžuotas sijonas su kišenėm.,BLUE,7.0,SKIRTS,False,False,True,dėvėtas dryžuota sijona kišenėm,4
0610b_1T2Ciz3hsLdPtr7JdZKoKiBC,"only worn once 😊💚 very comfy


newlook, #newlooksummertrousers, #summerpants, #partyleggings, #party, #flurocent, #bright, #brightcolors, #patterned, #goingoutleggings, #clubbingleggins, #casual, #trousers, #cocktail, #heels, #leggings, #bottoms, #trousers, #,#workclothes, #worktrousers, #summer, #summertrousers, #patterned, #jeans, #jeggings, #floaty, #fullength, #red, #black, #discount, #bundle, #greyleggings, #cotton, #tiestring, #pretty, #summerclothes, #size8, #size8leggings, #gymleggings, #size8jeans",BLUE,4.788,TROUSERS,False,False,True,worn comfi newlook newlooksummertrous summerp partyleg parti fluroc bright brightcolor pattern goingoutleg clubbingleggin casual trouser cocktail heel leg bottom trouser workcloth worktrous summer summertrous pattern jean jeg floati fullength black discount bundl greyleg cotton tiestr pretti summercloth size size leg gymleg size jean,43
00_0599f_H8t6E1GvEcjdWoZcffi8WjAE,"size S/M but more of an 8 I’d say. 
concealed zip. tie is for show. v neck. 

brand new with tags 
just tried on 

smoke and pet free home",PINK,10.788,DRESSES,False,True,False,size conceal show neck brand tag just tri smoke free home,11
00_0720d_vMqC5mv5GVEZLC7d7korXN7s,"Neunosím
Velikost uvedena xs ale sedí i s",BLACK,7.741099999999999,TROUSERS,False,False,True,neunosím velikost uvedena sedí,4
00_05d89_PKMVPp5VrRUfSUJhj967qEdZ,"Měkký příjemný materiál 
Nošený, stav viz foto",BLACK,3.8510999999999997,PULLOVERS_SWEATERS,False,False,True,měkký příjemný materiál nošený stav foto,6
00_062c6_9KpmaFKphVVhCytX9LkCpyR1,"Long Denim dress, worn once! 
Small 14 - would fit a 10

#denimdress #longdenimdress #longdress 
",NAVY,4.8,DRESSES,False,False,False,long denim dress worn small denimdress longdenimdress longdress,8
00_04fed_3XMmCmiWLQgeiVx16D1tsXF7,"❗ NEMĚNÍM

• nové, pouze bez visačky
• velikost sedí XS-S 
• míry : délka je 80 cm, šířka je 53 cm (šaty jsou na zavazování)",BLACK,3.8510999999999997,DRESSES,False,False,True,neměním nové pouz visački velikost sedí míri délka šířka šati zavazování,11
00_0555c_BHBpygqjrRqWLqNw8ZvFtxXh,#zara #blizgantis #sijonas #dryžuotas #rožinis ,PINK,8.0,SKIRTS,True,False,True,zara blizganti sijona dryžuota rožini,5
00_05cee_tHJ3SGV7Z5sJ4NyiR34RhXxd,"Size 12 , worn but good condition.

Bin 76.",BROWN,3.8,TROUSERS,False,False,False,size worn good condit,4
055b6_3eLvXfYbwuK8N4w5TQBy7ozd,"High/Low
Shorts at front 
Dress at back",BLACK,11.4,DRESSES,False,False,True,high short front dress back,5
06b62_gpYtiU2RJBFXHaXNu36rtQbP," print summer dress from Zara with frill shoulders and stretch  detail along the back 
and buttons on the front 
only worn once for a concert 
",PINK,4.8,DRESSES,False,True,False,print summer dress zara frill shoulder stretch detail along back button front worn concert,14
00_074b3_gGgwJjmqDUiwuD4gfyU8mWTn,"Item has been worn a few times but is still in excellent condition. Very flattering dress and can be worn either in the winter with a leather jacket, tights and flats or with boot heels or in summer with sandals or trainers. Could also be worn as a tunic style top with leggings. Item is a short dress so therefore sits above the knee.",BLACK,4.8,DRESSES,False,False,True,item worn time still excel condit flatter dress worn either winter leather jacket tight flat boot heel summer sandal trainer worn tunic style leg item short dress therefor sit knee,30
00_05ebe_osPTXHQ7QhKkDePY3vsrSefZ,Hi here is a brand new pair of black jeans size 10 never worn new with tags,BLACK,6.0,TROUSERS,False,False,False,brand pair black jean size never worn tag,8
07147_8cp9Dd5dn7uYRf4nxJuSZdGd,Fab  shorts 100% cotton. Pickets front & back. #topshop#size12#bnwt12 ,GREEN,21.599999999999998,SHORTS_CAPRIS,False,False,True,short cotton picket front back topshop size bnwt,8
00_0511f_AA8xidkss4GxUFkSFNjXvKb1,"Cute skirt in tweed style fabric with bow and polka dot detailing and a detachable bow belt. Slight pull on one side of the bow belt but can be quickly sorted with a wee stitch. I just havent got around to it in the last couple of years! Have worn maybe 3 times and other than that thread pull it's in great condition.

From a pet and smoke free home.",BROWN,6.0,SKIRTS,False,False,False,cute skirt tweed style fabric polka detail detach belt slight pull side belt quick sort stitch just havent around last coupl year worn mayb time thread pull great condit smoke free home,32
00_06379_Tv9QtLbfCsuY7mycsZnm6TrR,Brand new with tags. Size 10. ☀ ,BLUE,6.0,SHORTS_CAPRIS,False,False,False,brand tag size,3
05442_Fv5NLn27bGdAs2re5aNavGpW,"Devetas nedaug, bukle ideali. Labai patogus, yra pamusaliukas, tinka prie visko. gale
uztrauktukas, kad butu patogu uzsideti. Moketa kiek pamenu virs 40 EUR, dzinsinis",WHITE,15.0,SKIRTS,False,False,False,deveta nedaug bukl ideali labai patogus pamusaliuka tinka prie visko gale uztrauktuka butu patogu uzsideti moketa kiek pamenu vir dzinsini,20
00_05947_TAGccdc3QdkVAvpqipRcxSLN,"Black denim jean short destroyed look with holes high rise 
In perfect conditions and great quality 
Has no stain 
I am open to offers 
If you have any questions let me know ",BLACK,19.0,SHORTS_CAPRIS,False,False,False,black denim jean short destroy look hole high rise perfect condit great qualiti stain open offer question know,18
00_059f5_1pACBU1fBL2NeimW636Qpe3P,"polo garage denim mini skirt 
it’s very high quality product 
size 36 Europe, small size 

#denim #skirt #size10 #miniskirt ",BLUE,12.0,SKIRTS,False,False,False,polo garag denim mini skirt high qualiti product size europ small size denim skirt size miniskirt,16
07359_iWCRNuZXrHHDtoY5yGbmMDcJ,Low rise denim shorts in a size 8,BLUE,1.52,SHORTS_CAPRIS,False,False,False,rise denim short size,4
00_05df7_KpKd3Afu5gsQrAxXvTpxxDNe,dzinsiniai sortukai,BLUE,6.0,SHORTS_CAPRIS,False,False,False,dzinsiniai sortukai,2
06c01_o4LbD6qas6vcpnx9LztU9D3v,"worn a few times but great condition, size 8",BLACK,6.0,TROUSERS,False,False,False,worn time great condit size,5
00_0627f_MgnYrCBuD5Tggc99DRP9ozQE,Beautiful cranberry colored cowl neck sweatshirt. Has orange and pink  print and side pockets. Women’s size small. Brand new without tags. I’ve never worn it. Smoke free home. ,ORANGE,12.16,PULLOVERS_SWEATERS,False,True,False,beauti cranberri color cowl neck sweatshirt orang pink print side pocket women size small brand without tag never worn smoke free home,22
00_05396_FiXhuDTxce9gj4vRJyZm8tqK,"♡💲🦋⚡♡

sooo pretty in the summer, ive just never got any wear out of it :( 

bought for £25 in the sale so im selling for £7x

stay safe loves ♡",BLACK,12.0,SKIRTS,False,False,False,sooo pretti summer just never wear bought sale sell stay safe love,12
058d2_SKi8fCvBbmigJ225uSigjmB8,"From a smoke free home 
New With Tag Slogan Sweater 
Very soft inside 
Very stretchy would fit a size 8-12 
Please check out my other items

#sweater #newlook #brandnew #brandnewwithtags #hankytop #camisoletops # #summer #floatytop #size10 #size12 #bundle #cuteandcasual #goingout #slogantop #tshire #slogan #black #boohoo #ralphlauren #offshoulder #coldshoulder",WHITE,4.8,PULLOVERS_SWEATERS,False,True,False,smoke free home slogan sweater soft insid stretchi size pleas check item sweater newlook brandnew brandnewwithtag hankytop camisoletop summer floatytop size size bundl cuteandcasu goingout slogantop tshire slogan black boohoo ralphlauren offshould coldshould,33
00_07199_zzB9CqDFKkWWQmzAumkfaMKx,"Ilgis-84
Liemuo- 42*2",VARIOUS,5.0,DRESSES,False,True,False,ilgi liemuo,2
0684a_5XGdEB5QFcvnEbqD75y2i8Je,"Dydis universalus
Dėvėtas porą kartų",RED,7.5,PULLOVERS_SWEATERS,True,False,False,dydi universalus dėvėtas porą kartų,5
00_057b1_1xASXSAEciSqs2GV2xqTxmoM,"New look  culottes
Good quality material!
Cut tag out as was itchy but fine now so doesn’t affect the quality of the culottes ",BLACK,4.8,TROUSERS,False,False,True,look culott good qualiti materi itchi fine doesn affect qualiti culott,11
05fb3_MMYVRczK2vNPHxGXGANMDw6s,"Mažai nešiota suknelė. Plona, lengva, liemuo su guma. Labai patogi ir miela ant kūno. Rašo S dydį, tiks ir S/M.  Be defektų",TURQUOISE,10.0,DRESSES,False,False,False,mažai nešiota suknelė plona lengva liemuo guma labai patogi miela kūno rašo dydį tik defektų,15
00_06495_uznvwwJeUo8SiFFj5fX4KCpK,"moc pěkné leginy z Gate, skoro nenošené, velikost uvedena M / 38 , délka 92 cm, pas 2 x 34 cm - povolí

cena 99 + 59 doporučené poštovné, na dobírku nezasílám, osobní předání není možné",BLACK,3.8510999999999997,TROUSERS,True,False,False,pěkné legini gate nenošené velikost uvedena délka povolí cena doporučené poštovné dobírku nezasílám osobní předání možné,16
059e7_5DpEJWXBksdde2Wgt5geMrmx,fainus trumpi šortukai,BLUE,4.0,SHORTS_CAPRIS,False,False,False,fainus trumpi šortukai,3
00_064cd_q9SKrMZ6LCYh5q1nhUH1mQ9z,"-High Rise
-4 pockets 
-Trendy Rips
-Real Denim
-No Flaws
-Size 27",BLUE,3.8,SHORTS_CAPRIS,False,False,False,high rise pocket trendi rip real denim flaw size,9
00_060d5_ukkVhZj2gnHxrrdYCmm3k9wd,"pohodlné šaty, nové 
hezký střih ",BLACK,7.002,DRESSES,False,False,True,pohodlné šati nové hezký střih,5
06c54_83acwcqBk3JD1AfH8DRUeKZb,"Gėlėta suknelė, lininė, lengva medžiaga, nepersišviečia, su kišenenėmis. Nedėvėta",VARIOUS,20.0,DRESSES,False,True,False,gėlėta suknelė lininė lengva medžiaga nepersišviečia kišenenėmi nedėvėta,8
00_06e7a_KCBsC6cpqcERTXrcyZRsRD3q,"Cute gray and white  sweater 
Great little braided detail on the shoulder area 
Long sleeved 

Smoke free 💕 pet friendly home 🏠🐶 

🌻 ships in 24 hours 🌻",GREY,6.08,PULLOVERS_SWEATERS,False,False,True,cute gray white sweater great littl braid detail shoulder area long sleev smoke free friend home ship hour,18
00_059d7_Ah8bram5DS77ifQhTrP51B9Z,"Nová, mnou jen vyzkoušená sukně. Nesedí mi v pase - 76 cm. Je z lesklého umělého lehkého saténu, v pase na zip. Materiál neprosvítá, přes zadek je sukně dokonce podšitá, takže je to v pohodě 😊
Na léto ideální, ale mě prostě nesedí.
Původní cena 500 kč, nechám ji za 300 kč + pošta/zásilkovna. ",BLACK,11.67,SKIRTS,True,False,True,nová vyzkoušená sukně nesedí pase lesklého umělého lehkého saténu pase materiál neprosvítá zadek sukně dokonc podšitá takž pohodě léto ideální nesedí původní cena nechám pošta zásilkovna,26
