uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
00_05091_Smm9wBz6u8cVfTHkYZWizeaW,"Jean shorts 
-super stretchy 
-size 2
-great condition 
-dark wash 
#americaneagle #shorts 
#jeanshorts
",BLUE,6.08,SHORTS_CAPRIS,False,False,False,jean short super stretchi size great condit dark wash americaneagl short jeanshort,12
00_06897_V2TtfZcoBkK6PgEGNyTJ7MCV,"Gorgeous for summer, cute with white pumps. Lined underneath  ",GREEN,12.0,DRESSES,False,True,False,gorgeous summer cute white pump line underneath,7
05664_PwjPBgZcui2Xz8bBh1JPT6fc,"Visiškai naujas sijonas,buvo užsidėtas vos viena karta. 42dydis,dydį atitinka. 
Sijono ilgis: 43cm
Per liemenį: 40cm*2",TURQUOISE,9.0,SKIRTS,False,False,False,visiškai nauja sijona buvo užsidėta viena karta dydi dydį atitinka sijono ilgi liemenį,13
057fb_8qbpVqHd2PLRxH1zXGsrLaW1,"Matty M
 Maxi Skirt
Elastic waistband 
Size Medium 

#maxiskirt",BLUE,3.04,SKIRTS,False,False,True,matti maxi skirt elast waistband size medium maxiskirt,8
05056_2zXaFQbZbW6TEsGfzH1J9ErT,"Violetinė- gėlėta. Ilgis 104, krūtinė 50, klubai iki 54.",PURPLE,12.0,DRESSES,False,True,False,violetinė gėlėta ilgi krūtinė klubai,5
0678b_rrqzh81UZsuzxfZxGxWWMMPA,"perfect for summer, slight gap in the lace sewn in however it’s not noticeable unless you’re looking for it.",BLUE,5.3999999999999995,SHORTS_CAPRIS,False,False,False,perfect summer slight lace sewn howev notic unless look,9
00_05aae_pYd4CLaVKna5jLckGiTKHCgD,"Parduodama keletą kartų dėvėta, marga gėlėta suknelė. Tvarkinga, be defektų",ORANGE,12.0,DRESSES,False,True,False,parduodama keletą kartų dėvėta marga gėlėta suknelė tvarkinga defektų,9
00_0538e_ajDPAr8L8HeMvc1cNFyS6A4a,Adorable vintage plaid sweater. I love these sweaters that all have collars on them! Women’s size small. cute little rose buttons ,BLUE,11.4,PULLOVERS_SWEATERS,False,False,False,ador vintag plaid sweater love sweater collar women size small cute littl rose button,14
00_07323_PtUAUYavGVKGBntoLUKUTyPb,"Jr's denim shorts
*Mudd
*Size 17
*Raw hem
*Front & back pockets",BLUE,2.2800000000000002,SHORTS_CAPRIS,False,False,False,denim short mudd size front back pocket,7
00_0555f_4B6j7dgGUpFE2VuiHnVQyFXo,"🌸pruhovaná mikina s nápisem: look into my eyes! (koukej mi do očí!)
🌸velikost 158/164 - odpovídá
🌸nošená, bez závad",BLACK,3.1119999999999997,PULLOVERS_SWEATERS,False,False,True,pruhovaná mikina nápisem look eye koukej velikost odpovídá nošená závad,10
07428_xeRMWKoq4wH72ixrnyyP6PHJ,"perfect condition 
worn once for a couple hours 
size Small 
RRP: 17.99
message me 
no silly offers",GREEN,14.399999999999999,PULLOVERS_SWEATERS,False,False,False,perfect condit worn coupl hour size small messag silli offer,10
00_059e9_XJQrsRk74XqYHMUBr5wSo251,"well loved, however no damage to the piece. nice for casual wear and formal.",BLACK,2.4,TROUSERS,False,False,True,well love howev damag piec nice casual wear formal,9
06911_dRCRfZXNthL6ZLtmdgqr3iGS,Size 4. Good condition. Stretchy comfy material and flattering fit.,BLACK,11.4,TROUSERS,False,False,False,size good condit stretchi comfi materi flatter,7
00_06093_vVxwLCisgSf9QVDsBSPpqdXj,Khaki ,KHAKI,4.8,TROUSERS,False,False,False,khaki,1
00_0740d_mE2X4kqzNyMCxpDVev22xF7W,"Tu látku jsem si hned zamilovala, ale bohužel mi tento typ sukní nesluší:(, mám ji z výběrového sekáče Crashily a měla jsem ji na sobě asi 2x, řekla bych S - S/M (do pasu), kdyžtak přeměřím
#kvetovana #kvetinova #tulipanova #balonova #sukne #kvety # #tulip #skirt #flowers #s #36 #sm #38",BLACK,7.779999999999999,SKIRTS,False,True,False,látku hned zamilovala tento sukní nesluší výběrového sekáč crashili měla sobě řekla bych pasu kdyžtak přeměřím kvetovana kvetinova tulipanova balonova sukn kveti tulip skirt flower,25
00_058b5_ZBingNLJmGSQXhV3SN2it14U,Džinsiniai šortai,BLUE,7.0,SHORTS_CAPRIS,False,False,False,džinsiniai šortai,2
00_05550_8NnScHsWp6MpP824D5tMDYNz,"worn once perfect condition 
",WHITE,18.0,TROUSERS,False,False,False,worn perfect condit,3
00_06210_DqNCRPWaGX4M6TD586cxRJ4M,"Worn once, gorgeous  print dress, comes to just above the knee. ",BLACK,3.5999999999999996,DRESSES,False,True,False,worn gorgeous print dress come just knee,7
00_06838_afSFAMLoujQozCy5w2keRVR6,"H&M summer pants, size XS, good condition.",GREEN,7.0,TROUSERS,False,True,False,summer pant size good condit,5
00_05d58_249HTk2z6gokzh3pbUuHaqVu,14 dydzio kelnes klasika. Super bukles be defektu. Juoda sodri spalva. Su daug elastano. Ilgis 105cm.nuo klyno 75cm klubai 5*2 cm tempias 63*2cm liemuo 42*2cm tempias 47*2cm  leskyte 70cm tempias 44*2cm,BLACK,10.5,TROUSERS,True,False,False,dydzio keln klasika super bukl defektu juoda sodri spalva daug elastano ilgi klyno klubai tempia liemuo tempia leskyt tempia,19
00_06979_ZMQUq4o5CMMTR5C9bmhiuiNx,"Waist: 71cm

Length: 81cm

Size: 8

Brand: Topshop 

#summerclothes #summer #elasticated #summerjeans ",LIGHT-BLUE,7.199999999999999,TROUSERS,False,False,False,waist length size brand topshop summercloth summer elast summerjean,9
00_072d7_q5ymvtCHhmFeT32FuKT3dqwQ,"Nedėvėta lengvutė vasarinė suknelė su dirželiu ir kišenėmis. Balta/žydra dryželiai ir siuvinėjimas ant krūtinės. Dydis maždaug M, bet tinka ir S. Ilgis nuo juosmens 85cm. 100proc.medvilnė. #vasara2020 #suknelė ",BLUE,15.0,DRESSES,False,False,True,nedėvėta lengvutė vasarinė suknelė dirželiu kišenėmi balta žydra dryželiai siuvinėjima krūtinė dydi maždaug tinka ilgi juosmen proc medvilnė vasara suknelė,20
00_072e3_CZNMSGXHCCD9MdhY3nhEpVqK,"Šilta ,patogi,tampri suknelė-megztinis blizgiomis rankovėmis,galima nešioti kaip suknelę,taipogi kaip megztinį.tiks s m l dydziams.pirkta uz 23 eur",CREAM,18.0,DRESSES,True,False,False,šilta patogi tampri suknelė megztini blizgiomi rankovėmi galima nešioti kaip suknelę taipogi kaip megztinį tik dydziam pirkta,17
06cec_45tNQRXuuQBYtKjDDLeK7kZK,"Moc hezký, ráda jsem ho nosila, ale už je mi malý. Tričkový materiál. Rozměry ráda dodám.",GREY,1.9061,PULLOVERS_SWEATERS,False,True,False,hezký ráda nosila malý tričkový materiál rozměri ráda dodám,9
00_05f90_9uQafnFSXWPbJmpxE8yd24Rx,"Has been worn
Size 20
Dark wash
Denim shorts 
Flaw: has a small mark on the left leg (shown in pictures)
Laying flat measurements:
Inseam- 7 inches 
Waist- 21 inches 
No trades: 732",BLUE,13.68,SHORTS_CAPRIS,False,False,False,worn size dark wash denim short flaw small mark left shown pictur lay flat measur inseam inch waist inch trade,20
05665_HF5KXNYV2awcbWxTi7dHrFj7,"White hoodie with  print on sleeves and hood, no size is specified but it would fit a 6/8, still in good condition
",WHITE,6.0,PULLOVERS_SWEATERS,False,True,False,white hoodi print sleev hood size specifi still good condit,10
06c7c_iECYKUUnP8P7JBCTDxAEoLgT,brand new,BLACK,14.399999999999999,TROUSERS,False,False,True,brand,1
00_05f31_nFVwnS45cme9ntDZPGPb7aNe,Lovely Condition,VARIOUS,4.8,DRESSES,False,True,False,love condit,2
06047_xFoQQnwzhLLtiUFyE7sZxBW1,"Multicolored  dress with a  sleeve hems and pleated hem by Violet B. Size 2X. New without Tags. 

Closure: Pullover 
Material: 96% Polyester 4% Spandex 

Measurements 
Bust: 45” lying flat, stretches to 50”
Waist: 44” lying flat, stretches to 48”
Hips: 49”
Shoulder to Hem Length: 38”
Sleeve Length: 18”

GG34",VARIOUS,19.76,DRESSES,False,True,True,multicolor dress sleev hem pleat violet size without tag closur pullov materi polyest spandex measur bust lie flat stretch waist lie flat stretch hip shoulder length sleev length,28
00_06f98_Vd6GSadiu2QoV9BH32vLr2Q4,"only worn once! 

#missguided #skirt #summer #summerclothes #coral #patterned 

( Not - #prettylittlething #newlook #topshop ) ",BLACK,2.4,SKIRTS,False,True,False,worn missguid skirt summer summercloth coral pattern prettylittleth newlook topshop,10
00_05d20_C5SKrfZcNzVFZXhkXMwPNKe6,< no returns >,BLACK,6.0,TROUSERS,False,False,True,return,1
00_05b54_pTcGqAefZNeoXLsYtxyMigXo,Lesklá latka,BLACK,9.725,PULLOVERS_SWEATERS,True,False,False,lesklá latka,2
00_06cb3_NZHd9jeawhcHi46AdSR9aEuJ,"- mikina na zip z H&M
- velikost S, ale je pružná, i pro M 

- délka: 57 - 58 cm
- šířka: 45 cm, pružná
- délka rukávu od ramene: 62 cm

- stav: pěkný, vypadá jako nová, malinké známky použití jen z vnitřní strany. Jinak hezký stav bez vad.

pošta 60 ",PURPLE,6.185099999999999,PULLOVERS_SWEATERS,True,False,False,mikina velikost pružná délka šířka pružná délka rukávu ramen stav pěkný vypadá jako nová malinké známki použití vnitřní strani hezký stav pošta,22
00_05b8f_aQ5nMT1Z8NTkXGmW3Mmz2Lnj,"Old Navy denim shorts, in great condition! 3 1/2 inch inseam, size 2",NAVY,3.04,SHORTS_CAPRIS,False,False,False,navi denim short great condit inch inseam size,8
00_0610f_sCatgbWHeeqxBZ5X2DAUZ4JH,"flysinis dryžuotas džemperis. flysas nesusivėlęs, puikios būklės.",RED,7.0,PULLOVERS_SWEATERS,False,False,True,flysini dryžuota džemperi flysa nesusivėlę puikio būklės,7
00_05b4a_BiUQNFZoXFU6Ww7xzGGFg7Rg,"Been wore a few times. 
True to size 
perfect condition ",BODY,6.0,PULLOVERS_SWEATERS,False,True,False,wore time true size perfect condit,6
00_063d6_KgJoAGndHqYcCkSeo5ai6epe,"nenošena, mám ji větší",BLUE,15.559999999999999,SKIRTS,False,False,False,nenošena větší,2
00_05000_gQxusXaftpJ1b8NmbSyqnQ4g,"message for
info x #checkedshirt #skirt #short #pretty #select ",BLACK,2.4,SKIRTS,False,False,False,messag info checkedshirt skirt short pretti select,7
00_066b5_8iDNapJAHL4FFP6HUpZawEBE,"mám je malé, mám dvoje a druhé jsou mi dobré. tyto vel S, super pruzi ale horní pas je pevnější aby pěkně vytvaroval vaši postavu. bez vad. příjemné. vyrobeny v ČR.
poštovné: 65,-
#leginy #leskleleginy #leggins ",BLUE,13.614999999999998,TROUSERS,True,False,False,malé dvoje druhé dobré tyto super pruzi horní pevnější pěkně vytvarov postavu příjemné vyrobeni poštovné legini lesklelegini leggin,18
060c9_aDLH6yPMzG5iCZFszjoTHm4H,"•Faded Glory A Line Midi Skirt Retro  Print 

•excellent condition 

•A line

•cute embroidery like detail around waist (see photo)

•stretchy fabric
—

A03",PINK,6.84,SKIRTS,False,True,False,fade glori line midi skirt retro print excel condit line cute embroideri like detail around waist photo stretchi fabric,19
00_05d31_NAtHDRDb9DwkHf9E73rnZvtR,Light blue denim shorts to perfect that vintage look 😊,LIGHT-BLUE,3.5999999999999996,SHORTS_CAPRIS,False,False,False,light blue denim short perfect vintag look,7
00_05d02_PH3JKicCjEU24VdjrAHbPKWg,"Lovely jumper. Worn once. Great condition. From a smoke free home. Size says M/L. I wore it when I was a 12/14. Grey, white and rose coloured. ",GREY,7.199999999999999,PULLOVERS_SWEATERS,False,False,True,love jumper worn great condit smoke free home size say wore grey white rose colour,15
00_06715_hrt1J2jLRFuwh7hVh7JpjYLu,Nešiotas tik pora kartų.,BLUE,7.0,DRESSES,False,False,False,nešiota pora kartų,3
00_05c78_tToNgQYgtZgMmTuBWz2UyGLi,"Worn a few times • Good condition

Really striking and funky • Great with denim

all items washed 👕🛁

Check out my reviews - 5 star effort is put into preparing & packing the items so they arrive in the best possible condition ⭐️⭐️⭐️⭐️⭐️

-
#animalprint #leopardprint #vintage #bohemian #unique",BROWN,12.0,PULLOVERS_SWEATERS,False,False,False,worn time good condit realli strike funki great denim item wash check review star effort prepar pack item arriv best possibl condit animalprint leopardprint vintag bohemian uniqu,27
00_05e59_Ji4FX2byAJRtzJkZQXg2VHha,Amazing beautiful skirt. Size 10 on the label but I'm size 12 and fit me well. Like new. ,VARIOUS,7.199999999999999,SKIRTS,False,True,False,amaz beauti skirt size label size well like,8
00_065e7_dnPtji1rK4pDWWb3Xd8sAbu7,"Topshop navy blue high waisted shorts

Good condition, not worn in a few summers now so selling!
Navy blue with gold buttons 
Topshop denim but a thicker material then their standard skinny jeans 
Size 14 
Long enough for tall girls ( I usually wear topshop range)
",BLUE,4.8,SHORTS_CAPRIS,False,False,False,topshop navi blue high waist short good condit worn summer sell navi blue gold button topshop denim thicker materi standard skinni jean size long enough tall girl usual wear topshop rang,31
00_0682b_DAJZoUcazPYqKypSFHb9Me8L,"Size 10
H&M ",BLUE,1.7999999999999998,SKIRTS,False,False,False,size,1
05ed7_kcyCsbyLtJJXgfXQDkmccoRm,"BLANK NYC Distressed Frayed Hiker Short Size 25. Condition is New with tags. 

SIZE 25
▪️Waist:15"" laying flat
▪️Rise:8.5""
▪️Inseam:3""

Features: Zip and Button fly closure, five pockets styling,  embroidery with butterfly front and back, raw frayed hem, distressed, medium blue wash, soft and very stretchy.

Fabric:97%Cotton 2%Polyester 1%Spandex
Condition:NWT",RED,22.8,SHORTS_CAPRIS,False,True,False,blank distress fray hiker short size condit tag size waist lay flat rise inseam featur button closur five pocket style embroideri butterfli front back fray distress medium blue wash soft stretchi fabric cotton polyest spandex condit,36
00_0651e_e3gW3gHrXnFUU6PL8gbsDEVg, hooded cardigan very thin material so very summery would fit anyone size 8-14,BLUE,9.0,PULLOVERS_SWEATERS,False,False,True,hood cardigan thin materi summeri anyon size,7
05100_SdqcMyMhVHMLXT2qTUbRT9Vh,size 12,PURPLE,1.2,SHORTS_CAPRIS,False,False,False,size,1
00_06227_GgfjiqNUHAf4nzgsW2wwJM8b,"Prodám nebo vyměním pruhované šaty v top stavu, bohužel už nevyuziju. Velikost psaná S ale sedí M.

Osobní předání Praha jinak Zasilkovna 65,-",BLUE,7.741099999999999,DRESSES,False,False,True,prodám vyměním pruhované šati stavu nevyuziju velikost psaná sedí osobní předání praha zasilkovna,13
00_071cf_McP2uAWFUJRMvo63DY7EQaoL,"
Perfect for layering, this  open front cardigan features a hood and long sleeves.

Polyester and spandex 

Measurements:
Small L: 31"" B: 38"" W: 38""
runs roomy 
New in bag.",BLACK,19.0,PULLOVERS_SWEATERS,False,False,True,perfect layer open front cardigan featur hood long sleev polyest spandex measur small run roomi,15
0519c_NxCimYwwCVABrVjLQtA5N5FT,worn once ,VARIOUS,8.4,DRESSES,False,True,False,worn,1
05b0b_iH13kR12uKcAdsP1EbdBnuJR,"Parduodu dryzuota sijona. 100% Viskoze, yra dvejos kisenes 


#sijonas #dryžuotas #hm #bedefektu #gražu #H&M
",BLACK,7.0,SKIRTS,False,False,True,parduodu dryzuota sijona viskoz dvejo kisen sijona dryžuota bedefektu gražu,10
00_0622f_t97Qc7HP2QoZWM5hVr4mJ44u,never worn,GREY,14.399999999999999,TROUSERS,False,False,False,never worn,2
00_068e6_28cGo8NhH8bvpNrGZnNocpc3,"Dailus, aukšto liemens Mango džinsinis sijonas. Nemirštanti klasika. Deja, neprigijo ir nė karto neužsidėjau.",BLUE,10.0,SKIRTS,False,False,False,dailus aukšto liemen mango džinsini sijona nemirštanti klasika deja neprigijo karto neužsidėjau,12
073e7_qcm2yrdHZUKmYSnapy7aM8yM,"Fashion vertical  cami dress. Size 12. New! #mididress12 #camidress12 #summerdress12

 ",WHITE,10.799999999999999,DRESSES,False,False,True,fashion vertic cami dress size mididress camidress summerdress,8
05486_67PYuYfAuKinSvnkN3cCio4Q,brand new high waist denim shorts ,BLUE,7.199999999999999,SHORTS_CAPRIS,False,False,False,brand high waist denim short,5
07091_kDNQELCxWMdanWpifPKdpayp,"Deveti tik keleta kartu, aukstesniu liemeniu, plesyti. Nuotrauku su šortais neprašykite, nes jie man jau mazi",NAVY,12.0,SHORTS_CAPRIS,False,False,False,deveti keleta kartu aukstesniu liemeniu plesyti nuotrauku šortai neprašykit mazi,10
00_05905_BGyLKZrDtqT8e69CMrkypq25,"Navy blue/white  cotton shorts, “signature” style, straight through hip & thigh, so cute!, NWT, 17” waist, 7” inseam.
",BLUE,7.6,SHORTS_CAPRIS,False,False,True,navi blue white cotton short signatur style straight thigh cute waist inseam,12
00_0732e_qHddQq6NLQJ1RcKKtxqguYh4,"Preowned no stains or rips
Size XLarge 
Drawstring waist
Stretch 
Shorties, side split
Great for relaxing around the house, sleeping or working out in
Polyester/spandex blend 

measurements are:
17 1/2 inches flat waist (35)
11 1/2 inches from waist to hem 
2 3/4 inch inseam 

#fireflystang ",BODY,3.8,SHORTS_CAPRIS,False,True,False,preown stain rip size xlarg drawstr waist stretch shorti side split great relax around hous sleep work polyest spandex blend measur inch flat waist inch waist inch inseam fireflystang,29
00_051b6_SfKCe37dtNpHk8W3sBRxfKzY,"Women's small blue & white  sweater. Merona brand from target. Fits more like a medium-large 
#womens #sweater #blue #white #small #medium #large #merona",BLUE,7.6,PULLOVERS_SWEATERS,False,False,True,women small blue white sweater merona brand target fit like medium larg women sweater blue white small medium larg merona,20
00_06487_4mWV8o9bv82WwU7438wSSDey,"Juodai blizgantis, M dydžio, naujas sijonas",BLACK,5.0,SKIRTS,True,False,False,juodai blizganti dydžio nauja sijona,5
00_06f98_Vd6GSadiu2QoV9BH32vLr2Q4,"only worn once! 

#missguided #skirt #summer #summerclothes #coral #patterned 

( Not - #prettylittlething #newlook #topshop ) ",BLACK,2.4,SKIRTS,False,True,False,worn missguid skirt summer summercloth coral pattern prettylittleth newlook topshop,10
